id,username,content,rating,date,country,time_using_app
818553,La Curieuse Boutique ,"J'ai utilisé cette application car j'ai une boutique physique et une boutique en ligne, je ne voulais pas utiliser des software différents. POS est très intuitif et simple, nous l'avons tout de suite pris en main. Il faut l'utiliser sur une tablette, il est moins bien sur l'ordinateur.",5,"November 25, 2021",France,6 months using the app
376473,Root Strength Ltd,"Absolutely love this app! Used this recently and a trade fair, for both cash and card transactions! So seamless! My customers where so impressed! Useful for those who didn't have cash or when I didn't have enough change, who ended up paying by card. I highly recommend!",5,"February 27, 2019",United Kingdom,6 months using the app
107064,Happy Earth Tea,"Without the tipping feature, and having waited for year as a POS subscriber, we are now looking actively to migrate to another provider.",1,"February 5, 2017",United States,About 2 years using the app
24311,Kiko Leather,"Great app for taking in person order with my iPhone or iPad. I don't use it for a retail store so i can't comment on how it works with hardware like cash register, scanner, etc. But with the card read it works great.",5,"May 1, 2015",United States,5 months using the app
806550,Bobbysbest,"After using the Chase Bank tap and chip card reader, Shopify is the easies and most reliable thing out there.",5,"October 29, 2021",United States,5 months using the app
731228,Toba,"Great functioning app, good visualisation for check-out and smooth connection with the online store. Very happy with it",5,"April 26, 2021",Belgium,5 months using the app
686245,Precision Audio,"New update is terrible. Unable to search collections, confusing layout and massively over priced. Shopify please fix!
 Looking for alternative.",1,"January 17, 2021",Australia,Almost 2 years using the app
850306,Marpet | Terantes S.A.,"Expensive, and doesn't let you to add customize fields on the receipt. Vend POS is cheaper and lets you print anything that you want on the POS receipt. Shopify is getting left behind. Doesn't have a proper Customer Display as well.",1,"February 10, 2022",Paraguay,Almost 2 years using the app
833560,Cocobutts,It's great how the free version can get you very far without the upgrade. There should be more price range between lite and pro. The only feature I find missing with the shopify lite is the option to return items and refund. I find it quite steep to pay extra 89$ for that option.,5,"January 4, 2022",Iceland,5 months using the app
657091,indiebeer,"Incredibly disappointed with the new shopify POS system, it has made our lives so much harder. I recently emailed shopify with a list of around 10 things which are worse in the new app, and am yet to hear back. The worst of which is that the new system just doesn't work as quickly as we do, searching for products takes about a second each time for them to pop up whereas before it was immediate. The search function seems much less intelligent now, frequently the product we are searching for is at the bottom of the search list. Layout is also much less efficient. Also very unhappy the tab service is no longer included as part of the POS and we have to pay and extra £70 a month for this. Incredibly frustrating and hoping shopify can fix the major flaws in the new system so we don't have to search for a new provider.",1,"November 14, 2020",United Kingdom,Almost 2 years using the app
819776,A'sha Collection Online,"Love the app. Helps me keep up with inventory and let's me make sales on the go! I would love app, but would love some minor features without having to upgrade am entire plan.",4,"November 28, 2021",United States,Over 3 years using the app
667689,Cahn's Wines & Spirits,Product search 'engine' not particularly 'smart' or intuitive. Exact name will often NOT have that product come up first in search results.,4,"December 3, 2020",New Zealand,About 3 years using the app
835243,Rock Solid,I really like the app for all the many features it provides but it lacks the basic but popular QR code purchase option like Venmo or PayPal has.,4,"January 8, 2022",United States,About 3 years using the app
447425,My Christmas,"We had been very happy with this app in previous seasons.  Our store opened for the new season last week and unfortunately there have been so many issues.  My staff have spent hours trying to connect the receipt printer (a known issue I found out later from the shopify forums), and updated all apps and iPads, and finally got the printers working on Thursday to have them stop working on Sunday. We have also found the scanners to work/stop working throughout these 3 days.  Finally, we use to open and close a shift on the till but the ability to do this seems to have disappeared and we are not sure why.  During this time we have made a call to Shopify (and received some help but not enough to rectify the printer issue) and also sent an email to support and received some assistance but not enough to maintain the printers working. (At this stage we have only requested support for the printer problems, so cannot speak to Shopify's support for the other issues) I am a Shopify fan but am disappointed and concerned about this apps stability moving forward.",2,"September 8, 2019",Australia,About 7 years using the app
672049,Crafted Decor,This is a great app! I love having my online store and POS inventory integrated in one place. Just wish I could edit unpaid orders from the POS rather than having to create a new order each time (ie. my employees run balances). ALSO is there curb-side pickup option from the POS?,5,"December 12, 2020",Canada,5 months using the app
27680,Madefair,"Shopify POS has been a godsend for us. As a new business, we have a lot of friends and family coming by, excitedly rifling through our inventory, then offering to write a check. Not only can we take their cards (they're chuffed to bits when I tell them, and it saves me from going to the bank), but it automatically takes the inventory off our website. Doing it manually would be a huge pain. Great feature, Shopify. The card reader is smooth, customers who opt-in to get the receipt, their emails are automatically added to our newsletter, and if my son has hidden the card reader, it's easy peasy to type the number in. Love it, love it, love it.",5,"July 29, 2015",United States,5 months using the app
667744,Grim Dice Tabletop Gaming,"Does add a cost to monthly outgoings but if you sell online then it is well worth it, there is space for it to be developed more but overall works very well",5,"December 3, 2020",United Kingdom,5 months using the app
10646,Blur Makeup Room,"We tested it out and have decided to hold off on this app for the following reasons: 1. No customer credit capability.  We need a way to give customers credit in their account.  This will also help us tie in our online store with the POS by allowing customers to redeem their credit either via the website or in store using the POS system.
 2. No way to exchange products
    Update:  Shoppify POS support told us that exchanged can be made, however, it really isn't an exchange at all.  We will have to manually refund the items for exchange to a store credit, complete the order, THEN repurchase the new items with the store credit.  So really, Shopify POS still does not support exchanges.  I have not been able to verify this as our trial ran out.  
 3. No way to assign product cost to each product, thus making it impossible to keep track of inventory cost.
    Update: Support staff informed us that the app DeepMine has the ability to assign cost to each product and variation.  Although this is A solution, this basic feature really should be built right into the the product information as an extra attribute in the first place.  We have paid for DeepMine in order to assign costs to our products, however, it is still in beta state, and the interface is a huge pain in the ass to use.
 4. Unable to assign customers to customer groups for predefined discount rates.
 5. No visible notes field for each customer that is visible before clicking in to the customer's profile.  This needs to be visible on the same screen when displaying a search result of customers.
 6. Super clumsy interface.  Image size needs to be customizable to allow for much smaller image.  Also, the POS system needs to provide a No Image option, that displays a top down alphabetical list.
 7. Cost is too high for a product this basic. We didn't have time to explore this app further as there were too many features missing in the app for us to put the efforts in to fully testing it out.  Hope the app is completed with these features so that we can switch over from another platform.",1,"February 7, 2014",Canada,Over 1 year using the app
1090447,Luxe B Pampas Grass Wholesale ,"we were on the Shopify Plus subscription for a year and cancelled. Shopify Plus comes with the feature of Shopify POS Pro and we did not have this feature prior to being on Shopify Plus. A few months after being cancelled from Shopify Plus, Shopify just decided to activate Shopify POS Pro on three of our stores with NO authorization. I'm trying to run my business not take hours of my time to have you reverse a feature you place on my three stores without our authorization.",1,"May 3, 2023",Canada,Over 1 year using the app
6638,Vape Dojo,It's beautiful and almost perfect. This is the app we have been waiting for. Been using it all day. We can now manage both online and retail stores together. Finally. It looks great and works well. Here are the only things we still need: 1) Ability to add our own processor other than Stripe or get Stripe to accept ecig merchants.,5,"August 28, 2013",United States,4 months using the app
673846,Lunar Rituals,"We are a small business with very little computer back ground Shopify makes it easy to set up products. It's made the worst part of my job much easier, thanks Shopify for continually making your app easier to use. Lunar Rituals, UT",4,"Edited December 16, 2020",United States,Almost 3 years using the app
844746,La Liga Soccer,Shopify POS is is not reliable constantly disconnecting in the middle of transactions with customers. Tech support is not readily available and may have to wait days for replies which are lengthy e-mails to troubleshoot. When these issues happen at the POS it is imperative to have immediate help. We have been unable to process transactions sometimes for a whole day. We outsourced a separate merchant processing system to avoid these disruptions. Shopify was reliable and great prior to all the changes to their new plans.,2,"January 28, 2022",Canada,About 6 years using the app
669545,TU beauty store,"Usd $89 for this? We are small businesses, You Big. We pay you monthly usd $ 79 and usd $ 200-500, per transactions (done by computer and bots). Could It be an plus for your costumers? Big companies are bigger when they add worth to their clients. 1- This POS is not working with any Bluetooth printer, Shopify say that You must have to buy to them the printer, 2021 it isnot logical.
 2- This POS does not work on Computers.
 3- This POS is not customize , taxes are the same that online store. No available to change (taxes online and taxes POS).
 4- Stocky is not work in free plan.
 5- The idea pos and online as one, is a lie. We must pay online and pay POS too.
 6- This POS does not work with all barcode reader. Only few businesses companies.",1,"Edited May 16, 2021",Colombia,Over 1 year using the app
668506,AURA Fashion,"I'm pretty disappointed with Shopify POS since the so called Pos upgrade. In a nutshell I have found nothing to improve my experience with the upgrades. On top of that i'm now paying $90.00 Month more for what I had before. Costs have more than doubled people. I'm feeling shafted by Shopify. Also the live view is a waste of time. I told i have ""Live Visitors"" but when you click on the map it's impossible to find such a visitor, if there ever was one.
 I used to love This platform once. Now I'm actively looking for a better option",1,"Edited December 5, 2020",Australia,Over 1 year using the app
822829,Eve Luxe Co.,"I use this app for when I attend markets, and it's absolutely amazing! I love that my products from my store are already linked to the app, so inventory management is super easy too. The Shopify Tap + Chip card reader is also a huge lifesaver.",5,"December 6, 2021",United States,4 months using the app
379580,Uli Uli Healthy & Delicious Food,"It doesn't work with customized products, neither with 99% of the apps of Shopify... So much to improve in this POs to be aligned with website services. 
 Not recommended at all for restaurant businesses with variety of products and customisable dishes.",1,"March 8, 2019",Spain,Over 1 year using the app
667777,BESTSKINWITHIN,"I loves this app. Super easy to use and makes checkout super quick. Allows you to take payments even without the card reader. So easy to access the product catalogue. For someone that is totally new to this and never even had retail experience, this app makes it so easy. Love it",5,"December 3, 2020",Canada,4 months using the app
872814,LIVTHELABEL,"Deze app werkt goed! Duidelijk, overzichtelijk en handig in gebruik.
 Enkel een handleiding in Nederlands zou nog handig zijn en eigen ticketnummering.",4,"April 2, 2022",Belgium,Over 2 years using the app
667657,Paws N Claws Couture,"I dont really like the price of it every month, but we love it, everything is there we need and it is very useful.",4,"December 3, 2020",United States,Over 2 years using the app
48343,Wander Outfitters 2,"We really like MOST things about Shopify. The support chat is great, and almost always available. It's easy to use as a register in most ways as well when it comes to just finding products and ringing them up etc. We love that our inventory for online and in store is all one place. The templates are great and our website looks professional. The only things that detract from this being five stars is that it lacks a few features. Like when counting out your register there is no denominations so you have to write down all your denominations and add it up with a calculator before  closing your register and entering how much is in the till. Nor is there a receipt printed for your own records you have to print an additional if you want that done. Also when entering new products it only allows you to enter how much you are selling it for not it's cost when you bought it, being able to use a mark up percentage would be a great addition. While Shopify links and exports to Quickbooks it doesn't have a cost of goods when going through accounting and profit and loss it's difficult to determine. You have to download another app to do cost of goods. Which we keep finding, everytime we are looking for a feature that has almost always been available for old school POS systems it requires downloading another app which costs more money. ETA you also need another app for printing and generating barcodes. It's not a simple process and really should be.",4,"Edited May 4, 2016",United States,Over 2 years using the app
797993,Spinnaker Chocolate,"So far so great! We use the POS app in our store and have been extremely pleased with it. It was easy to setup, it's easy to use, and we love that it integrates with our online store's inventory.",5,"October 8, 2021",United States,4 months using the app
732458,Two By Two Kennels,"It would be nice if the first thing that had the cursor was the Description. as it stands, I have to go back and fill that in manually. It would also be nice if the zip code were automatically numerical cursor ready.",4,"April 28, 2021",United States,Over 2 years using the app
562461,Kens Auto Spares,"Really disappointed with this app. It's not for proper business. You cannot edit/change prices, no proper end of day reporting for balancing till. we're now looking for a better provider",1,"May 28, 2020",United Kingdom,Over 1 year using the app
832575,BlingBoots&More,"i like the app, its good system easy to work just expensive to upgrade because clients dont want to spend money as it is. only downside is having to pay for pro subscription",4,"Edited January 1, 2022",United States,About 2 years using the app
871395,GPX Store ,"The app is a very useful extension of our online store and is very well thought, however there are a few limitations that are so simple in their nature that I find it almost frustrating. First of all, in order to have our store's logo on the receipt, we need to subscribe to a plan of $79 USD per month. Given that at this time, we only need this particular feature, there is no way that we can justify paying this much just to have our logo on it. And second, the Shopify order number does not print on the invoice. The reason why this is frustrating to me is because it can cause confusion when doing financial reports. It is a very simple option that would save us time and confusion. I explained to my team that receipt numbers always match order numbers, but it's just strange to have two different identifiers for the same order. Other than that, an absolute breeze to use. Will definitely stick with Shopify POS and fingers crossed that they work on these small issues.",4,"March 30, 2022",United Arab Emirates,About 2 years using the app
766500,Lightfoot Collectibles,I use this app on-the go for deliveries and in-person pick up. Its amazing and would definitely recommend others.,5,"July 22, 2021",United States,3 months using the app
1097265,Khaki's Beauty,"Changed my pin to log in to Shopify settings, pos, but now I can't get into my pos go.  What's going on? It's as if the Shopify settings don't connect to Shopify pos go.  The Shopify pos for my iPhone doesn't work either. I log in then it asks me for the location and when I add the location and try to continue nothing happens. The screen doesn't move forward or backward.  Left wondering, why am I spending and losing so much money with this company.",1,"May 14, 2023",United States,About 1 year using the app
402013,Mom's the Word,"Skip this POS.  There are apps that you can get which will help, but if you want to run a real business, with many SKUs and a staff that cares about numbers and inventory, or, you know, if you care abut these things, skip this for now.  It may be ready in a few years, but it doesn't even really integrate with your Shopify Admin.  If all you want it for is the occasional pop up it will do you fine, but it's irresponsible of them to sell it as a viable trustworthy, business focused POS at this stage.",1,"May 9, 2019",United States,About 1 year using the app
635067,Little Black Bag ,"We had POS classic system for years which suited our business perfectly. I recently switched to the POS Pro Trial due to Classic being obsolete soon so I could re-train my staff now Shopify want $89/ month / terminal. WTF I have 4 stores that will cost me a fortune. If they charged $89/ month ONLY I would have signed up but at $356/month US to AUD it's $496/month sorry but absolutely no way. Now I have reverted back to POS Lite and this thing now is totally inadequate for my business they basically ripped all the features out of POS Classic and put it into POS Pro just so you have to pay for it now. Exchange button GONE,
 Save the cart GONE. Staff Permissions GONE.
 Sorry Shopify you screwed up a very good product just to make more revenue out of small businesses. Unless you revert back I will be serching for a new POS system ASAP.",1,"October 3, 2020",Australia,About 1 year using the app
780763,Duct Tape and Denim,It's very easy to learn and there are lots of video tutorials that really help. Plus so many people use it that it's easy to find someone that can help.,5,"August 28, 2021",United States,3 months using the app
802187,"Flawless Designs, LLC",It has worked well with in-person events. I love that it automatically updates the inventory count as transactions are taking place.,4,"October 19, 2021",United States,Almost 2 years using the app
656398,The Horseshoe Crab,"Very disappointing that Shopify would release this update before working out the major flaws in this system. We are in our busiest time of year (when we also have temporary employees working) and we have spent hours trying to figure out our own way of getting around the issues as our phone calls to customer service have revealed that it will probably be a while before most of the issues are fixed. It is EMBARRASSING in front of customers when we cannot even issue a return or it credits them back inadvertantly and we have to ask them to pay again. Not to mention that when you print a ""gift receipt""- a whole list of everything the person purchased prints onto the receipt. Who wants someone to know what all they purchased or if they are giving 15 people the same gift. How special does that feel? Very BASIC procedures are no longer possible. You cannot start a return unless you find the original order in the system- which doesn't work when someone is bringing back a gift. This new PRO POS is eating away at our productivity. We have had more calls into the support line in the last 2 weeks than the whole time we have used shopify. The home screen is nothing like the previous version where you could ""see"" your store and you basically do not have a menu driven system. Very poor decision on Shopify's part to launch this prematurely. We are disappointed as shopify charges alot of money for subscriptions, fees, and credit card processing.",1,"November 12, 2020",United States,About 1 year using the app
1057533,Time for Flowers,"They just lost me as a customer by forcing an update which makes it mandatory for customers to have both phone and email when doing a delivery order. They made up a story about it being for security however the website rules are either a phone or email and it works just fine. They also suggested I make up email addresses to get past a screen that stops you proceeding which I am going to refer to the ICO as that's essentially using fake data , tut tut Shopify! They are looking at their developments in a completely isolated manner and not considering all cohorts. We've lost thousands this week as it's Mother's day and we can't see a high % of our customers. They need to get a handle on their rogue Devs.",1,"March 15, 2023",United Kingdom,About 1 year using the app
672861,TruPatriot,"I thought the POS system worked well. Closing out the drawer and balancing the cash on hand was a challenge. I thought I had it figured out, and that our employees were not following the correct procedure. However, our employees were correct - the process was confusing and created inaccuracies.",4,"December 14, 2020",United States,Almost 2 years using the app
88337,The Vintage Beard Company,"This may be the only POS on the market without a function to ""leave a TIP"" for the employee ringing up the order. While we do sell online retail, we offer barbering services, sharpening, etc.. in our brick and mortar store and are unable to let customers leave a tip on their credit card on this POS, and with more and more people not carrying cash, it looks like we may need to switch POS systems before our staff keeps getting upset that they are losing tips. Other than that, it is a smooth POS integration system, but the lack caring enough to add a simple function is why this POS is not ideal for anyone selling anything other than products. If you run a service, beverage, or food company then you definitely need to shop elsewhere for a POS.",1,"Edited November 6, 2016",United States,About 1 year using the app
667717,The Oatball Company,"I love the hands-free usage for me as a shop owner and I get similar comments from customers. The only thing I really don't like is when I'm in the cart, it's not intuitive how to add more products. Tapping 'close' isn't logical to me for some reason. And tapping 'more options' doesn't have 'add more products'.",4,"December 3, 2020",United States,Almost 2 years using the app
667694,HydroCreations,"App does work well and is pretty simple to setup. However, you are limited to using expensive equipment and are limited on what should be some basic included features (instore pickup, calculated shipping, returns/exchanges, custom receipts ) unless you want to pay the ridiculous $89 a month. If you are a small business or start up then this may be hard to justify. These features should be standard in my opinion. You already pay a monthly fee for this with your website.
 Is it a good app? YES
 But as shopify does with the websites, you have to pay more to get basic standard features that should be included.",3,"December 3, 2020",United States,About 4 years using the app
762798,Shop College Wear,"I have Shopify for my online business for several years. I decided togo to Omni Channel and migrate our pos to Shopify POs. It has been an awful experience.The onboarding team just email you some links with no follow through. We have spend many hours on support call. The support team are very knowledgeable and helpful. All our bluetooth devices stay connected but the barcode scanner gets disconnected. We have turned off the energy setting to ""leave on all the time"" to no avail.Shopify support told us to leave the system on 24 hrs a day. This did not solve the problem. every morning you have to connect the scanner from scratch. we even send the brand new scanner for repair and used another new scanner with the same issue.This problem has nothing to do with my bluetooth since the other devices such ac tap/Chip and receipt printer stays connected. The interface between pos and barcode scanner is not stable. I have paid for several months but not able to go live. If I could have returned my hardware I would have not continued. Shopify should do way better with their pos considering the runup on theri stock price.",1,"July 13, 2021",United States,12 months using the app
779357,Maya Bay Craft Soda,It makes my life much esier by allowing me to seamlessly sell my product anywhere while syncing to my shopify store.,5,"August 25, 2021",United States,3 months using the app
670064,SHOP ARTS BMA,Switching to Shopify POS was the best decision I have made all year. It makes the checkout process easy and allows for touchless payments. I like the customized home screen and easy navigation.,5,"December 8, 2020",United States,3 months using the app
865261,Aitken's,Great for consolidating all online and in store sales in one place but it would be good if more reports etc were included rather than having to pay extra for additional apps.,4,"March 16, 2022",United Kingdom,Over 1 year using the app
30015,Belljar3 0,"Do not use this as your POS at any cost. It does not work to run a business at ALL! they do not record COG sales, you can not run a sales report by vendor for consignment, you cannot do an exchange!! I mean an exchange? This is retail 101. If you issue a store credit it does not track it...so it just goes into the universe with nothing attached to it. Their suggestion was to write store credits down in a book for our reference. Why in 2015 can you not attach a store credit to the customer that it belongs to??? It does not create sku's and yu cannot print stickers directly from the POS. You have to use a 3rd party app....which is just as difficult and slow.  Tracking and adjusting inventory is archaic and difficult. And does not give you a cost adjustment of LOS.  It's as if no-one that works at shopify has EVER worked in retail.  DO NOT MAKE THE SAME MISTAKE I MADE. DO NOT USE THIS FOR YOUR STORE POS. FOR ONLINE ITS FINE.  1/15/16**** FOR TWO WEEKS I WAS UNABLE TO PRINT TAGS BECUASE THE SOFTWARE WENT DOWN 2/15/16****THE CREDIT CARD JACK I PURCHASED FROM THEM---ONLY LASTED 4 MONTHS- THEY WOULD NOT REPLACE - AND THEY ARE BACK ORDERED FOR A MONTH- SO NOW I HAVE TO WAIT A MONTH TO GET A NEW CREDIT CARD PROCESSOR....AND HAVE TO HAND KEY IN EVERY TRANSACTION.",1,"Edited February 18, 2016",United States,11 months using the app
329428,BOKITTA SYAHERA,In android tablet doesn't support thermal receipt printer. While in ipad just support only few thermal printer.,2,"November 3, 2018",Malaysia,Over 3 years using the app
674227,Trixski,I have used the new POS app and have to say it isn't as intuitive as the last version which I loved. The product images are really muted and the card payment choice is confusing at first,3,"December 17, 2020",United Kingdom,Over 3 years using the app
667665,Jayden P Boutique,"Not keeping inventory from POS to Shopify Online
 Refund to gift card on Shopify Online. Only allows to refund to original payment.",3,"December 3, 2020",United States,About 3 years using the app
78286,Sage Candles,"Love everything about it for our in store needs. The one and only thing they need to fix is the barcode app. Takes WAY too much time and energy to use dymo's software, messing with CSV. files etc etc. Please Shopify, fix this. It's very important to me that this issue gets addressed.",4,"September 29, 2016",Canada,Over 1 year using the app
898845,MISH Fashion and Swim ,"We just updated the app (to version 15.4.1) and while it worked wonderfully prior to the update, we've experienced so many issues with the new app. I've had to delete the app and re-install it twice to try to fix some of the glitches (some are still not fixed). *They changed the counting tool which was so quick and easy to use prior to the update - you could enter the qty of currency and hitting ""enter"" would bump it to the next section. Now you have touch each line to enter the value, often opening and closing the keyboard to see the next line. *If you enter a first and last name for a new customer, you have to add a phone number or email address to save it. Before you could just add the name and save. (If you just use a first name, you can add a new customer without the extra info).
 *Receipts no longer print automatically on returns/exchanges. You have to go through 3 more screens to get to the ""print receipt"" button when it used to print automatically. While the update on the receipts for exchanges/returns is good, they changed so many other things - and NOT for the better. ""If it ain't broke, don't fix it."" Really wishing there was a way to revert back to the older version of the app. The update is really frustrating!",2,"June 2, 2022",Canada,About 3 years using the app
661464,Brissonte,"Unbelievably disappointed in the new Shopify POS. I have been with Shopify since February this year. Last week we were forced to update and lost the, save cart function and the returns function, unless we paid almost double to have those options available to us. What is wrong with you Shopify!! Your new program stinks. Buyer beware! Look elsewhere for your POS.",1,"November 22, 2020",United States,9 months using the app
499465,Girlguiding North West England Shop,"Since the second to last update earlier this week, POS App no longer functions properly with PopM Till.  Transaction is completed, the cash drawer won't open automatically (as it should for cash) and receipt won't print until I close the app and restart it, for both actions.  Please fix this.",3,"January 23, 2020",United Kingdom,About 3 years using the app
160916,Dutchwear 2,"Not worth using at this point. Lacks way too many basic features and it gets little development love, which seems like a huge missed opportunity for Shopify. Square is hands down better for us.",2,"August 30, 2017",United States,About 3 years using the app
760383,Toybox Tales,Shopify POS has made the integration of our physical retail store and online store absolutely seamless. The additional of the apps to streamline our workflow is incredible!,5,"July 7, 2021",Australia,2 months using the app
162194,We The People Armory,"After using the shopify POS for my business it went well.. Unfortunately shopify since signing with apple pay has changed their ""TOS"" agreement citing that ""apple"" and apple pay does not approve of the sale of fire arms and or accessories.. Causing me to desperately look for another free or price accomodating POS system and causing me to loose over a full month of business.",1,"September 4, 2017",United States,9 months using the app
357802,Digters,"We´re using the app for a year our restaurant business. It´s a retail app and just limited in real use for a restaurant. There´s no table management (the third party app available simply doesn´t satisfies), support is slow, updates are being done without notification and always with some new bugs. It seems there´s no real vision to make this app an ultimate restaurant app.",2,"January 11, 2019",Netherlands,Almost 3 years using the app
831466,Gisely's Kreations,I used this app for Christmas Con 2021 and it was so easy to use. I had access to my online store and my customers were also to receive their receipt via email or text.,5,"December 29, 2021",United States,2 months using the app
775187,"Sanbe Beauty, LLC","Great App, very helpful when we are doing events or popups. I am so glad I switched over to shopify.",5,"August 14, 2021",United States,2 months using the app
27769,Really Good Pets Shop,This works great for the inventory and it helps to keep track of everything.  I hope they integrate with BluePay soon as I use them as a gateway.,5,"Edited July 31, 2015",United States,About 2 months using the app
667959,One Fine Secret,"It does the simple POS work but not sure if it's worth ~$90 charge per month. I recently upgraded to the Pro POS to use a few more functions but if possible, I want to pay for the chargeable functions that I actually use. One critical downside of this app is the search function. The search result is too broad and to find something specific, you need to type the exact product name word by word. If you need to rely on the manual search on POS other than using the scanner, then this app will be very annoying. I don't recommend this to those users but ok for those who want the simple POS functions. Overall, too expensive for what it is.",2,"December 3, 2020",Australia,Almost 3 years using the app
31285,Spear Fitness,"I love Shopify and POS is a pretty useful app when setting up vendors for our company, but I still wished they would create the same app which was compatible for laptops/desktops. I would much rather use a laptop to search, type, or add products along with card readers, receipts, etc from a laptop rather my iPad I currently use. Shopify, if you read this. . Please find a way to integrate a laptop POS app.",4,"October 15, 2015",United States,Over 1 year using the app
777821,Delightful Drip Store,I bought the hardware for this app because it said i can use it for my pop up shoo for free. I never even got a chance to use it . the app wants $89 to get my pin to use the app plus it gonna charge my customers smh. I dont recommend false advertisement.,1,"August 21, 2021",United States,9 months using the app
668686,DZN Home,"We love how easy it is to use and find products with the search capability. As the store owner, I like the ability to see the daily sales analytics.",4,"December 5, 2020",United States,About 1 year using the app
350027,Jps Bears,This works well for us! The only complaint we have is that it always defaults to credit and we have to back out to get to cash. Causes us to have to press 2 extra buttons on each and every sale. Not a big deal but when busy the time starts to add up. Would be great if there was just a cash or credit button.,4,"December 18, 2018",United States,About 1 year using the app
658614,"Hook & Needle, Inc.",This is absolutely awful! This 'upgrade' has downgraded everything I liked about the shopify POS. Let us switch back to the functional app while you fix this complete travesty. I have lost the ability to track and use our customer loyalty program. It's ridiculous that I have to go do a different page to add a customer to an order. I can't see my products easily. Note that positive reviews seem to all come from before this forced 'upgrade'.,1,"Edited November 17, 2020",United States,8 months using the app
66488,Get12s Com,"Everything was working great with it, until it started not charging the correct city tax. I've chatted with Help and everything they told me to try did not work. The city tax on the website is correct, but for some reason it's not carried over to the App. After an event, I have to go in and manually adjust every sale in my accounting software. This is very time consuming obviously. I am now considering another credit card reader, since having the wrong taxes being calculated at a location, despite my every attempt and admins help to fix the situation, doesn't fix the problem. Everything else works fine with it. However, the taxes not calculated correctly is a HUGE deal and cannot be counted on.",2,"August 16, 2016",United States,Over 2 years using the app
810168,CLBargains,"I use this to make purchases on the go and it does great. I recommend it for anyone who wants do purchase on the go, at events, or anywhere you do business away from business.",4,"November 7, 2021",United States,About 1 year using the app
680767,PNW Journey,"We preferred the old app to this one as it had far more features and was easy to use. Plus, it was free. This new version looks slick, but is ultimately unintuitive and vastly lacking in features if you don't pay the exorbitant price for a Pro plan. We do most of our business online and can't justify the Pro plan cost. It's disappointing to have so many features missing for the in-store transactions we do have. Most notably, the ability to do exchanges.",2,"January 5, 2021",United States,Over 2 years using the app
766836,TheRusticArrowTx,Works great ... just wish it was compatible with my Live App via Vajro so I didn't have to add my products one by one manually.,4,"July 23, 2021",United States,About 1 year using the app
1028628,RetroEsque,"The app itself is ok as long as you stick to the recommended hardware, or it just won't work! (Basically stick to American based Apple products).
  My issue is the features it allows in the free version are lacking, that, in retail certain abilities are considered standard. For example the ability to make an exchange on a sale and the use of existing discount codes from the website end (i can tick the box but unless I use pro it doesn't feed it through). 
  I don't want to pay an extra £80 just for this option, so I have to the calculations manually and adjust stock manually. I don't need multiple outlets or more than 5 staff I can barely afford myself! 
  I understand the software is different than the e-commerce software, so billing is separate, but someone really needs to look at the needs vs extras because what I need vs what I want are two very different options. Maybe allow a system of choose what you want and charge accordingly... better yet, just allow me to do exchanges and use discount codes on the POS.",3,"February 2, 2023",United Kingdom,Over 2 years using the app
389057,Prae Store,"Shopify is great!!!!! But.... We really need at least 1 Intergrated payment system in Australia for this to become a real POS system. eg Afterpay // Tyro... actually any payment system. I really do like the regular updates and new features added constantly. Shopify POS has added many great features over the last 12 months. I don't think I will be able to last much longer even though I love Shopify. I have already started to setup my POS with other POS systems to test who can offer the above features. (better inventory management, Intergrated payments.)",4,"April 3, 2019",Australia,About 1 year using the app
871270,vishaki.fashionjewellery,"I've started using this app in order to integrate my retail outlet with my upcoming online site. It has made a lot of things easier for me. However, my struggle is only in setting up a receipt printer as per requirements as the specified printers are not available in India. It would be better if shopify can incorporate commonly available printers for the India market.",4,"March 30, 2022",India,About 1 year using the app
667737,Tadpoles and Tiddlers,"We’ve been with Shopify for several years now for our website & POS. Prior to Shopify we used 2 very popular and highly noted POS platforms both with pros & cons & both costing more than Shopify’s upgraded version. We switched our 13 yr old Brick & Mortar over to Shopify’s POS platform approx. 4yrs ago and have been relatively pleased with our decision. In our experience, anytime a new upgrade is rolled out with any platform there has always been growing pains and it never seems to be at the right time. What I do know is that in our 4 yrs of using Shopify’s POS many of the upgrades they have implemented is a direct result of listening to the customer. Can they do more, absolutely. Let us all remind ourselves with this pandemic how we’ve had to change direction in the blink of an eye including Shopify. Trying to keep up with an influx of demand can be daunting even for the big guys.",4,"December 3, 2020",United States,About 1 year using the app
